Trade_Volume_Millions,Execution_Slippage_Bps
45.2113,1043.3832
16.077,55.1085
33.5457,385.3763
9.4764,13.0575
31.2773,268.7758
16.8889,47.8629
10.6393,23.149
15.7278,31.7254
9.0242,21.5168
45.1056,1042.4462
19.9196,74.3363
12.3394,22.5301
22.4756,95.5457
16.0948,41.4623
37.2465,554.9127
48.5639,1354.3786
21.9579,84.6463
43.0656,896.6084
28.3366,186.1233
7.9461,19.0917
34.5621,384.8293
25.7204,151.0318
32.5653,355.4969
44.4954,948.2324
22.0777,97.9113
45.0688,1041.4887
37.5584,571.5916
24.4814,122.1575
30.2008,265.452
16.3465,36.3161
49.1815,1419.0432
33.4008,375.4203
2.288,21.2272
16.3984,31.8246
31.2034,280.965
2.911,9.5833
1.2918,6.7967
22.5562,82.5858
16.7012,27.8873
21.9711,89.7143
13.2084,28.8536
8.3194,14.1005
34.4883,376.5771
25.7771,154.9986
10.0877,18.111
16.0475,60.8557
29.6312,229.9769
3.7042,14.8897
7.4579,18.2497
3.755,7.9053
40.6346,688.5398
37.6452,578.9064
37.6903,580.222
35.8446,439.3027
33.5023,370.2096
23.9019,128.8856
32.1497,285.2622
2.0142,10.1605
31.1111,266.11
38.9161,621.7961
25.0679,147.3404
17.9399,51.0197
13.9436,34.6063
32.1758,269.1061
34.6708,422.0858
43.5613,923.3494
17.1825,66.7794
38.5116,608.692
28.1117,186.168
44.1535,1016.8911
26.4378,153.1237
25.9297,148.5475
28.9361,188.4353
37.4908,526.8642
48.2381,1305.156
3.7708,13.9252
2.7664,7.0854
46.8838,1152.9699
26.5408,158.1449
30.7837,238.5349
24.1729,124.1797
4.7735,27.2642
38.4277,595.7545
37.3865,540.9044
15.654,10.4204
15.3813,40.0692
41.9083,803.6606
3.7106,17.0158
44.0671,933.5597
12.9074,23.7135
29.6899,255.1002
46.8061,1171.3694
33.9383,371.1254
20.78,81.5367
34.5078,415.0747
17.2646,54.5026
13.9352,21.5843
49.8345,1480.3357
37.5644,524.8507
32.2715,296.4685
17.829,34.1979
2.5531,11.6656
1.6497,15.048
27.7536,204.6085
38.1254,586.1054
26.9152,149.3144
42.0552,791.0533
1.768,8.265
18.4009,54.3066
11.9298,29.4486
22.4189,91.5557
3.7116,14.2406
47.7112,1280.2747
11.2404,18.6855
46.1232,1093.7536
21.3521,71.5401
49.2777,1432.5106
27.7475,180.888
46.5486,1128.5003
0.3669,3.092
37.4371,524.491
45.1622,1084.4621
7.0721,23.0984
4.8967,0.4317
21.2862,75.4666
46.6906,1151.2191
27.1651,145.6894
26.4201,116.8091
7.1422,25.2527
0.1394,5.7974
40.526,679.7227
4.47,22.004
31.7291,335.8004
45.7394,1093.1249
10.5117,15.0827
33.2971,351.0341
4.0271,21.1922
30.2274,272.499
8.2802,20.223
36.8241,487.1165
15.1314,35.0343
23.2232,97.5261
30.0116,244.4815
8.6465,17.948
37.1077,525.1139
15.2018,12.9626
33.1524,353.9889
7.9983,28.1925
34.4371,394.1708
6.4966,19.6496
21.3253,53.2657
12.4356,30.114
37.4439,558.2955
13.1755,42.5568
44.0977,905.7559
44.6018,1018.2686
9.9024,8.0696
30.7309,271.0826
4.4771,13.2541
19.6377,65.2466
35.6948,461.9853
33.0052,343.0542
31.2726,272.5436
14.1988,31.0776
18.9634,65.1157
5.237,18.8475
35.9792,482.7427
25.2441,109.6355
35.4674,444.0151
12.5223,20.9947
16.2895,45.8859
16.7773,45.6435
1.3845,6.1207
17.1183,43.1748
40.1849,690.1003
44.8752,1036.8396
25.9591,150.2909
22.8295,94.5089
1.6381,3.8275
43.9723,992.6454
0.7492,9.0358
47.243,1233.4824
24.5119,126.6081
17.1625,48.6037
46.2185,1121.5799
1.3171,12.3082
29.1131,181.6157
27.4917,148.5838
11.0441,17.085
21.5015,81.776
32.648,330.8513
36.3838,486.8559
0.1358,2.4504
46.849,1186.8639
8.3098,11.3737
11.7557,11.9498
13.2473,14.6284
1.9872,5.7533
6.2403,9.9327
49.3189,1391.9147
15.8293,32.2003
5.8535,24.4048
5.4389,20.1397
36.0011,447.7196
42.743,847.2121
12.9219,44.2212
1.1434,5.3108
11.2322,14.0554
2.9201,11.5496
5.2594,14.1708
21.6323,66.8095
11.5729,24.2029
25.8457,162.6971
12.7493,13.5434
47.0328,1222.2273
45.3066,1087.5399
28.3836,206.1821
17.7858,57.5928
19.1192,61.3517
20.6514,58.8719
36.4062,524.4679
22.6368,98.4106
42.8508,927.6045
47.2103,1178.5774
16.8637,67.3663
28.0787,205.6525
4.8433,19.3107
10.1034,14.6808
20.7319,78.8794
10.3895,32.2232
43.8404,901.6245
7.9985,24.2291
22.8375,84.3115
30.3244,262.0376
34.624,384.9446
19.2152,71.3844
43.468,915.2601
28.4591,213.2462
22.0314,96.8838
3.4553,15.5459
23.288,87.147
41.0547,763.3689
30.7656,263.2128
41.6249,790.7463
24.7512,117.0955
6.0112,7.584
0.7806,5.8065
15.2307,26.4782
34.9297,425.0915
39.534,653.1666
14.8581,26.0211
24.8331,156.9983
21.1138,68.6852
20.5851,68.5724
11.6443,40.5752
6.9049,12.763
9.9148,28.5993
2.8611,9.37
9.9867,20.14
0.5591,5.9427
31.4002,306.6473
15.8871,24.2426
48.6599,1372.728
9.7665,15.9158
17.3568,50.2662
17.9563,57.9732
0.5217,6.6533
41.9765,790.8315
1.6965,4.897
47.015,1205.7585
44.6145,974.846
26.8225,170.7742
27.2254,194.5951
32.7235,315.7864
19.4138,63.6076
32.3964,304.0219
2.3339,16.4353
2.797,16.9612
22.9158,93.5332
27.5262,190.7374
44.4021,1010.1533
5.3226,10.7142
41.1501,766.3702
10.5814,17.4609
19.7648,61.5198
15.8985,31.7134
20.0677,62.989
7.6097,26.1711
25.2281,113.1901
40.102,647.9217
22.1325,78.2741
24.5816,136.755
42.4535,821.6297
35.3323,425.9746
24.5737,137.5596
12.959,39.4779
44.2578,995.1218
28.8933,218.5907
11.1353,31.8702
13.5291,23.5981
40.1763,708.8072
2.3029,7.7966
49.6054,1505.9499
6.6045,25.5487
39.8238,686.3993
19.7993,55.8092
24.6616,131.8232
44.0445,960.652
20.7043,61.2665
26.9209,174.0772
2.5601,3.7169
0.2171,5.819
12.3155,15.6668
34.0611,397.2315
6.1511,9.4385
5.7767,15.6182
20.6069,73.7638
32.4271,337.0579
35.6324,435.7709
9.0047,14.1431
4.0714,20.5649
47.0258,1261.7065
13.1073,17.98
42.682,796.0125
43.1882,933.8443
38.6489,599.7131
8.5248,14.1027
41.1079,753.3113
38.4856,637.1655
29.8765,250.2333
16.9264,49.3178
13.1992,28.4306
6.1823,21.4323
25.5369,163.4511
29.3045,206.5207
18.031,55.9733
23.8204,107.1992
18.2394,47.4516
32.0862,286.5468
45.0728,1053.6942
8.2796,24.6307
19.1323,52.358
7.1293,28.9806
31.2847,282.9976
36.4706,444.4068
46.6024,1187.7913
14.0157,17.2875
47.5155,1294.4782
3.2568,22.3548
30.1904,265.7937
2.9509,12.9121
44.6993,1027.9279
26.5375,144.1773
33.5005,372.4017
41.5955,765.3285
7.6005,32.6816
2.0257,6.2872
43.9562,913.3797
15.8152,33.3334
6.536,22.6173
23.4762,136.7412
29.9555,227.7033
1.6454,9.2018
13.8173,28.3785
1.7367,5.2068
21.0747,58.9535
44.7655,970.1392
49.1344,1455.0752
31.8887,286.494
8.1657,5.6058
45.3019,1051.8858
25.8608,162.2295
7.7721,23.5971
46.0942,1142.1412
37.8977,597.5022
36.6121,518.5685
35.4881,389.3312
10.097,18.256
10.6292,26.2869
34.4458,402.2091
11.0642,27.9434
21.9897,120.3905
39.1219,608.0089
39.2192,584.6586
22.7178,57.0928
39.6303,680.7299
41.9472,804.2936
32.7733,303.9857
11.4985,21.7347
13.7732,23.5242
15.8106,31.2551
5.9285,6.8254
13.7307,34.0093
10.555,28.5303
22.8209,95.2655
45.431,1070.5783
5.3136,18.4635
36.0414,470.0917
34.3954,360.4182
4.8781,12.2567
46.1364,1138.0614
28.4668,187.8488
18.2499,58.9999
37.8513,529.8669
12.9425,48.5617
34.7061,451.5634
2.0816,9.277
41.9865,774.9085
22.4637,81.0911
31.871,323.9225
11.1398,20.3935
33.886,383.3568
38.6348,603.3582
23.7133,114.5959
30.9246,279.1852
22.8707,89.7969
44.7152,1050.8137
24.9437,133.8951
42.1063,847.5179
40.0875,681.7085
20.5842,65.2966
11.5812,47.4744
20.3635,64.8751
41.3282,796.0843
11.4589,11.0237
26.2694,156.6371
40.3242,692.5334
17.7385,63.2602
32.1463,297.539
12.357,21.2388
5.553,21.12
39.7398,642.2106
5.0385,17.7604
13.6419,22.0237
42.77,869.3912
17.3888,41.8482
48.655,1415.4094
48.9887,1411.0743
13.487,14.8251
2.1448,6.8782
35.2827,425.3983
22.6042,80.5291
5.1276,25.0853
35.4054,428.3439
1.6556,8.8556
43.5228,936.236
7.0188,37.5431
6.4529,17.9085
8.866,33.3145
48.0173,1291.8399
34.6892,428.4921
40.0884,668.1205
19.942,71.8701
16.882,35.8809
11.8008,32.3619
24.0843,123.9264
27.6363,190.9861
31.6256,300.7152
12.9302,21.7748
47.4378,1268.4109
8.5709,9.0484
48.2861,1398.5925
0.8413,8.069
24.1082,120.3362
16.7351,44.7498
22.5113,78.7301
28.5762,192.9745
21.8359,84.3582
20.8009,63.1448
36.6629,473.5763
34.3252,391.7484
41.6802,798.3122
12.573,25.4632
30.5155,276.5128
29.3012,225.247
18.5499,69.8222
24.3543,151.117
15.7577,33.4459
7.178,12.1781
10.7687,13.2484
5.3651,17.2427
34.1852,403.7229
33.0703,337.0721
47.5353,1258.7956
36.511,480.3964
2.6971,10.8611
44.2238,977.7983
43.1475,917.4191
22.2217,98.8344
29.3346,183.7743
48.8063,1398.8046
26.662,169.5242
45.2756,1057.3733
4.2436,14.0155
9.6335,26.376
22.0937,85.9443
29.2794,217.7317
40.8298,784.7822
49.4143,1455.5086
19.5037,50.9266
2.466,14.7494
40.0785,696.8856
30.2586,256.4779
10.0073,28.9635
24.7919,116.1269
37.1413,528.3658
38.5435,578.2711
25.031,140.0338
15.3302,33.3856
48.6898,1346.4877
33.2018,347.8677
20.4711,69.5017
14.0951,38.2152
36.582,520.8921
12.185,33.3608
8.6683,24.7504
26.5387,168.404
14.5704,27.8578
31.4824,267.4533
5.9851,14.316
32.7816,334.0916
14.2365,27.4965
0.1121,1.8053
6.4341,20.488
46.6874,1207.0124
43.381,917.7083
11.7571,19.8731
38.9408,592.1988
30.4677,253.0101
48.5481,1299.0129
18.7429,65.2375
34.1049,386.2779
3.2704,21.9082
19.8727,78.1824
48.1945,1335.3778
26.9951,157.7978
14.4652,26.4479
6.1015,27.8658
35.2061,440.964
32.2783,289.914
18.7595,47.7497
47.552,1297.4299
1.2079,11.3181
15.2558,37.2534
46.0614,1161.5076
16.1147,22.6848
12.6874,20.2554
26.7576,159.1747
41.2077,746.6365
5.247,21.5746
47.1567,1244.4976
39.7741,679.9588
9.1444,13.4811
35.6292,486.8422
19.3094,60.4026
20.1745,42.7467
39.1862,606.4067
48.143,1294.9502
6.4201,29.0448
21.0894,60.837
24.099,96.0775
18.878,66.3732
18.2231,58.9471
2.7082,9.8391
34.3084,402.916
21.8671,77.8551
9.8202,26.7249
40.8201,726.1661
40.1478,703.2598
24.3709,116.7372
14.9927,25.7798
31.9408,320.9904
14.4788,31.0017
11.8768,33.1399
36.5527,504.362
2.1122,10.354
4.8289,23.1166
0.4387,4.9257
7.7319,23.23
3.5426,12.9233
49.7905,1467.3253
14.5116,32.3108
7.5485,13.8035
12.1257,26.1719
46.8127,1197.5259
26.056,130.1654
18.3044,64.3331
43.6822,969.5565
19.81,77.987
16.8169,37.8645
10.4434,23.9399
18.9521,49.089
15.9025,43.6409
33.8975,372.6137
14.5502,32.7759
28.9023,218.1807
3.388,8.8652
9.6453,21.4216
20.4295,78.1874
46.8538,1296.9789
18.9249,31.1372
33.2373,337.7869
12.8289,20.4764
6.439,11.0937
3.021,21.9477
15.3401,32.8745
7.9673,19.0859
8.7831,25.5739
38.0619,557.9361
0.8903,8.6144
27.9347,177.7334
19.0351,71.3699
25.3768,135.9412
28.1852,217.3108
15.737,41.5381
14.8259,7.1168
36.6968,474.6429
43.5767,966.2603
9.7098,19.2871
4.9712,7.2701
44.9,1016.4302
17.5598,39.7838
27.6107,201.3555
18.0412,37.0201
6.3775,18.094
29.5076,247.6995
26.3045,144.1693
10.2294,15.4447
22.6483,96.5777
39.8677,692.1899
29.5623,228.5258
4.9362,20.3759
27.4463,167.3019
35.1666,388.8577
39.6559,681.3497
31.493,269.4893
7.7176,15.8888
35.5376,450.7355
33.8994,395.4393
1.3189,7.4856
20.6462,61.4515
16.7142,56.1618
33.5037,354.4204
10.8852,20.8367
29.5845,202.1816
45.669,1095.5285
39.9103,709.7949
46.0807,1089.8267
48.9274,1372.7692
0.6324,4.8444
31.1748,287.9278
20.7007,72.6923
43.0067,884.1028
12.6656,19.5857
49.0534,1442.4644
30.724,224.9574
39.6975,689.7062
4.3714,26.4743
9.2545,26.9538
37.9443,551.4927
1.1971,8.3415
40.8622,708.8308
0.7961,2.4246
32.8902,347.6582
18.3182,55.8343
30.6136,267.0264
34.832,390.3605
17.1895,69.0419
5.4873,20.9674
3.5753,13.837
29.4879,228.9615
26.0807,137.3233
37.1358,503.8277
25.5358,175.6478
21.18,62.0999
19.9646,53.0978
1.4197,6.9235
16.8443,31.818
48.8034,1380.2248
43.6904,923.3959
16.536,36.9539
29.431,220.2122
42.3801,832.6018
22.1196,62.7795
0.9961,5.4132
3.8181,14.3073
25.5686,132.9689
48.475,1340.5267
34.6912,427.4309
3.6387,12.0717
9.5491,29.4381
38.589,644.5173
42.0878,802.1974
30.923,276.8261
32.2567,318.9273
1.514,8.69
41.4437,735.7262
39.4349,668.3042
13.0259,22.9254
35.463,466.5895
10.8212,22.7706
2.1125,15.124
10.1367,26.2794
9.0136,26.8254
16.9536,47.701
20.9806,69.6545
25.4761,129.8619
23.89,115.5001
13.6067,34.6913
1.5556,8.6173
30.2946,264.7807
19.8477,51.1018
15.0037,34.6909
43.3604,937.4484
37.3625,539.4687
42.9025,872.8188
24.7996,137.5287
6.6335,28.9654
34.8414,427.3177
10.3831,9.4528
22.1174,73.5824
3.3435,18.6445
41.2829,752.2044
6.3844,19.2908
45.1646,1037.3595
43.2251,920.5695
23.2827,107.5555
37.244,514.198
31.0103,288.5334
40.1735,713.7546
21.6471,87.1223
39.3118,646.4217
23.1766,152.3472
47.0542,1176.465
24.37,112.0552
23.1847,98.5333
39.2751,667.5823
41.0967,745.1492
27.769,202.965
9.0719,16.9098
23.4411,109.0532
48.4068,1365.0673
37.674,537.116
40.577,736.2952
1.738,14.9232
23.4462,101.0477
32.3664,299.7628
41.5186,772.361
2.5588,11.5873
42.6367,880.4186
27.4652,161.9585
9.946,27.2838
15.931,42.0575
14.1683,34.4277
26.5899,177.5511
2.6791,13.459
8.011,16.5205
40.6534,721.859
6.7169,19.5361
11.7465,19.9302
22.7232,71.4997
25.9043,145.7707
38.2042,584.1547
22.4219,87.6601
39.5142,654.046
30.9555,254.4178
5.7437,3.9488
7.9009,18.3912
21.908,63.2263
19.9048,65.8948
37.2029,502.7097
29.0788,215.6069
19.4678,53.6568
8.6209,15.3689
11.4192,32.4094
28.8175,189.7202
21.2296,42.1092
25.7949,122.1658
8.6168,31.9178
33.179,342.7024
42.6417,883.1623
12.9712,26.2358
24.6266,139.0307
48.7788,1354.9445
16.7288,42.5851
29.7928,250.2995
4.6008,9.6564
30.3401,233.3109
4.5726,14.9961
47.9658,1311.4642
35.8116,441.7745
39.4292,673.6698
35.2348,451.95
29.5275,227.4715
22.5506,96.2159
42.9328,895.615
47.8461,1310.1794
25.0019,134.8135
46.5836,1156.344
29.2083,190.845
26.9654,168.033
22.7787,110.7929
10.5435,33.5821
0.2856,4.3897
12.1512,20.6756
25.5352,151.2034
19.06,40.3828
22.4794,80.1392
49.0343,1363.5293
17.5786,55.7916
22.6639,67.8697
6.7624,21.7375
2.4931,21.5446
38.7929,620.0944
28.5771,186.5572
38.0592,561.4093
7.5782,9.6321
28.6343,189.2696
12.7568,19.2336
11.4803,16.4811
0.6751,5.6112
6.604,1.4494
15.5325,20.6017
5.9323,21.6644
49.2943,1487.1834
15.5008,38.4866
6.6032,13.6904
10.0342,28.8455
29.4264,245.1622
3.2958,10.2673
43.1355,871.4319
48.0788,1352.9702
12.4127,15.3328
22.5598,114.9916
1.2045,9.3573
32.0714,332.2753
20.7549,82.7623
13.5759,38.009
10.4212,13.0382
32.7358,345.4989
20.8692,87.4192
9.065,19.3279
34.4865,359.8387
28.2971,173.8044
42.9477,840.241
5.962,15.9853
39.3048,608.7982
33.7085,355.9778
5.839,30.1142
34.7716,429.3307
22.1332,93.2656
47.2547,1262.3617
7.1664,11.0519
32.1774,293.5157
19.1608,56.2276
47.8451,1269.1756
16.5657,34.3437
48.1131,1329.4371
45.0841,1067.9752
13.5921,33.0658
40.1967,720.6207
49.7806,1404.8423
12.7079,44.6973
21.8952,93.1004
26.057,140.9258
14.8171,16.0034
0.8617,5.3476
11.0844,16.4217
14.1687,41.5672
22.2356,95.4322
8.638,16.0496
43.6754,898.0785
35.2751,428.9756
4.3515,21.1321
32.5396,334.8796
32.7175,303.6436
47.8154,1270.2049
0.2507,6.2855
12.4718,24.1679
46.3968,1153.83
46.6135,1224.0187
36.0573,447.3479
38.3116,609.2256
4.665,14.2158
25.7424,134.7267
11.656,25.6582
9.1428,23.6017
40.5341,729.3628
6.8384,18.1856
23.4857,112.6882
46.9351,1206.7088
9.373,17.1848
48.9019,1355.5676
49.715,1489.9236
27.8253,190.0425
8.5901,15.8964
15.8736,19.8813
21.2822,66.7368
15.5353,12.9367
14.1037,38.9729
48.6143,1358.2366
7.7529,21.8421
36.6931,491.6956
0.1205,8.0132
29.8495,250.2297
45.8056,1094.4916
14.4679,26.7433
9.3577,16.5946
32.6188,324.3573
35.6588,459.379
34.4327,404.8933
16.0339,33.0971
12.6849,39.3419
47.8003,1228.856
46.1726,1120.3249
22.9201,104.7089
42.3251,868.3676
22.6709,94.2332
21.277,95.0944
7.9225,32.0885
21.3777,70.8982
26.9171,150.4885
1.223,4.2857
22.2612,66.0047
39.0897,600.3298
34.0343,362.5014
31.7943,276.2967
45.4868,1103.5969
0.9998,4.957
27.8967,163.0375
39.3887,636.5952
27.1126,172.7686
16.2624,34.1894
6.8989,17.8638
44.3894,941.9784
23.591,117.7372
43.9179,942.5867
29.334,200.2781
33.7422,367.6535
40.2326,684.8268
32.9919,343.324
19.9629,94.8435
25.7303,128.4558
40.172,709.7565
18.7451,47.7102
19.4673,52.4397
4.8749,23.6376
45.7378,1103.0355
4.6427,25.0176
32.4456,320.002
20.7184,87.0777
20.3404,60.738
34.0096,366.7618
3.448,16.1829
29.7259,236.2608
38.6244,571.7836
41.4278,777.7494
8.6095,15.1857
44.8812,1048.1321
32.8417,322.4736
44.1046,956.6543
24.3155,99.9471
27.1475,186.0375
45.96,1128.3944
45.0055,1095.5007
22.4632,106.6505
13.7932,23.9562
19.7192,39.5852
19.4494,49.2682
14.4147,28.4779
13.5021,10.014
43.067,866.7009
3.5861,19.2923
33.9128,359.4317
8.7237,14.4112
17.2908,48.3946
3.171,10.981
13.5717,27.8763
38.4442,600.3392
44.2623,962.5202
11.1542,29.9375
23.231,109.1595
23.5692,108.7564
43.6914,971.6214
38.1637,595.6824
25.7026,135.4809
33.5703,347.9378
42.383,842.1732
0.576,4.4904
20.2042,63.0974
45.3714,1053.2086
37.0416,518.533
27.1878,196.2051
26.5293,167.3754
17.4537,44.8991
26.074,166.8265
32.8036,348.0709
20.9763,67.0606
35.7362,453.7938
43.0755,910.2618
7.8188,21.7408
22.6322,97.0064
20.4602,49.7084
34.4045,386.0246
12.5684,25.0336
32.0485,328.564
43.8867,996.131
20.9648,59.2116
45.5597,1067.2968
49.6589,1478.9151
5.394,29.678
11.7294,15.3007
47.5239,1204.5105
47.9206,1298.7128
4.9756,9.5601
0.8484,7.8379
8.1389,25.879
49.801,1475.0654
9.082,17.7603
25.1771,119.026
42.436,843.7366
1.118,2.3014
30.264,241.395
13.9236,21.3959
43.1305,898.982
14.2447,33.1032
34.3691,423.6444
33.7436,350.3611
11.1525,20.3517
1.8365,13.2857
20.5216,73.1703
14.5307,23.6635
40.468,680.2315
40.0382,726.9239
22.9055,71.5311
30.365,230.0664
30.2525,252.7984
41.3752,792.2931
21.3076,63.036
13.8448,35.2293
13.3252,17.4132
26.856,176.2133
22.5125,100.9417
22.062,71.3941
4.6478,21.1199
35.9583,444.5953
10.7655,2.0383
9.928,20.7558
20.6966,73.7648
11.4661,30.3718
29.2345,239.4658
18.636,38.1667
22.5007,89.0389
26.9047,156.8367
10.2564,22.1604
7.872,36.0905
44.0331,955.4414
21.7428,66.3202
20.6635,64.8769
1.877,13.0858
24.949,133.6115
27.7531,200.7327
27.9862,220.1175
35.3809,476.1632
8.9563,15.0398
12.6859,32.7957
40.5555,675.7641
47.3638,1271.3389
6.883,9.2754
24.9327,101.9511
10.7874,21.2676
3.0977,17.5208
16.3426,26.9782
7.27,16.0964
35.5257,427.9758
26.7329,162.8516
7.2773,25.7342
0.5612,4.7087
40.427,693.9898
8.8921,32.4093
30.3502,270.8234
16.9124,31.3239
29.3157,206.9837
15.8511,30.844
4.4383,21.2072
11.2252,1.0964
9.4841,31.6465
21.4582,71.7587
32.9484,315.4735
13.2639,28.3906
0.7023,6.2144
25.995,159.3531
30.3274,272.4622
48.1472,1325.2795
29.5146,237.2089
23.6115,105.5278
28.7127,218.3238
46.4022,1139.6712
41.4361,764.2826
16.2166,19.4779
11.939,39.2709
13.2054,20.8295
25.2706,148.6252
37.2281,554.2918
25.2106,106.6113
3.483,14.8418
36.2067,490.7085
40.3179,688.8154
14.5459,16.4449
33.2399,379.3897
21.3869,84.7585
44.4671,995.2298
42.2768,805.717
26.3191,135.4701
34.6061,408.5121
44.1792,959.9002
24.8363,127.5399
15.7312,38.8333
37.7079,542.0637
11.0813,37.6876
19.4877,47.946
43.2998,881.3031
36.2487,487.7193
20.2502,70.6172
10.8158,14.4725
17.8628,41.6724
14.2768,14.0531
8.8869,16.7774
37.1923,542.6056
12.6783,13.6957
22.763,76.9364
19.3544,45.967
49.1057,1441.5109
19.6155,71.4439
4.0911,4.8734
4.5823,6.8826
29.5786,231.5813
30.0082,213.2918
20.9961,87.9724
21.649,48.4286
2.7912,9.1906
25.8757,146.4174
25.2865,155.1465
7.5625,19.8383
5.2816,19.1921
6.2663,19.7078
5.1413,22.448
30.5244,263.1912
9.9045,27.772
12.6464,32.7798
8.7612,28.9185
47.896,1233.3915
42.7454,827.1283
11.6017,29.8955
16.4456,59.9934
10.5737,25.3054
24.6446,116.9563
1.0786,10.3238
33.6013,390.396
26.2056,160.4322
44.9421,1031.3794
8.3032,20.8473
40.2251,701.9044
39.6189,689.2547
6.4463,21.4302
19.9881,67.5309
8.5906,27.7062
12.8106,25.5793
13.236,29.4395
27.8562,218.8655
20.6294,59.4818
47.3919,1229.5737
6.4059,13.4397
48.6872,1377.0561
11.6089,27.2575
38.6664,561.1728
17.0146,51.9333
7.2398,12.4182
42.9087,887.004
15.5122,35.2689
32.9769,285.1577
28.3655,157.3136
23.6406,88.3864
24.8414,142.4138
36.6387,457.7176
4.4799,21.9892
33.4422,323.2118
44.801,965.3488
2.9836,14.331
7.1186,19.2426
35.8599,423.7728
21.9204,65.2259
20.2371,68.175
6.9346,16.8983
25.3878,143.6794
6.4146,16.691
23.8834,123.4257
38.2044,553.1351
12.9874,31.9915
24.0912,92.831
49.6016,1469.1142
34.3639,407.8779
42.0837,791.9821
20.8009,74.7328
38.4163,602.5972
2.1214,12.5772
6.2333,14.0177
10.2332,19.2874
20.1574,85.7879
42.3027,811.411
17.3787,44.497
32.7656,328.5638
35.4948,450.9211
29.3505,248.5311
17.9264,39.0913
28.895,217.8877
17.1791,49.9472
4.2853,14.1131
49.6409,1441.0056
6.4464,19.4392
3.7102,14.8004
43.9387,912.0595
15.1615,24.2538
32.5498,338.7234
16.5174,33.2298
19.6336,64.7095
13.1794,16.7591
17.2179,43.4039
20.5939,69.2401
36.0488,475.6934
25.6257,132.3809
47.1839,1229.9124
2.1898,18.5222
25.2031,137.14
29.2528,247.0006
46.0178,1117.7539
2.553,0.7604
28.7176,219.9501
42.6961,908.518
12.1722,26.1032
43.827,930.176
1.0503,7.0365
36.6495,523.0695
46.6623,1182.2452
32.8942,324.1795
22.0076,69.2282
2.3396,14.1967
46.0137,1203.3385
23.5678,86.6346
1.5469,10.9757
34.5221,415.5079
24.1437,95.8351
6.3048,23.6173
10.7922,39.9589
3.3181,18.2663
28.7572,201.5602
31.1393,251.4735
25.3365,140.0199
40.8734,733.3329
43.0643,903.4724
30.8197,261.142
0.7365,2.3388
34.792,414.5012
20.9582,86.9826
28.3213,210.8499
32.4891,317.1276
17.5768,30.1166
45.8632,1101.4789
6.7853,17.1338
33.6084,363.5115
0.3175,9.791
46.2401,1133.3871
5.714,18.7508
4.8347,20.9572
16.7171,45.0503
18.741,69.8693
10.7936,18.3014
29.2976,210.5658
22.2014,80.2328
1.8054,5.8862
16.0506,36.741
40.5406,719.1715
34.5161,394.5791
36.2711,491.4778
34.936,431.0092
15.6176,26.4272
5.0732,20.2899
13.6961,16.711
41.6061,762.8741
49.0255,1441.398
24.743,119.0741
0.584,4.0874
7.0882,30.3511
16.1718,38.6271
28.9714,208.9991
3.8472,10.545
47.1735,1237.1132
18.3177,66.369
45.638,1088.1607
39.048,654.6615
37.7963,553.4121
30.3753,239.3314
31.3765,275.3523
31.9364,289.045
31.4732,313.4154
27.731,201.7366
49.3221,1442.7427
36.6413,447.2476
38.8696,648.6004
43.6359,920.4031
10.8604,17.7044
4.2818,14.1002
24.1964,114.175
25.7526,147.5793
41.4762,802.0711
22.2448,93.4178
28.5856,204.0241
26.4008,147.5106
2.0063,6.6657
30.7992,273.0105
41.4194,785.0227
7.9593,14.8761
29.7572,216.1874
29.7212,248.0109
8.2928,17.4693
6.2608,11.4546
49.0046,1373.9025
19.7466,66.4093
11.4483,37.4299
8.6491,28.2211
33.4133,319.9161
30.5113,255.4143
32.2133,328.3602
4.4915,8.4414
44.6874,1052.7625
19.5244,34.8845
15.7371,41.379
23.1718,93.1145
19.5643,60.9998
43.1925,898.869
46.4701,1138.6685
15.2423,38.5625
43.2104,892.5005
39.098,641.6584
46.5473,1151.3579
12.3629,22.9443
28.8903,221.1013
13.7998,21.1816
41.2223,787.094
0.3657,4.7024
28.2845,229.9657
17.0263,39.0117
16.2019,39.8517
32.2808,310.8274
42.5891,853.1549
30.4989,266.9314
42.6733,898.4207
13.3034,40.9271
26.0231,158.4789
22.5818,74.9919
0.6811,3.9488
27.8849,196.1915
33.1101,329.8037
29.6365,231.3365
36.8404,511.0376
28.6098,235.6453
3.4308,13.3353
5.9106,8.8462
29.8641,251.9016
13.8215,38.7535
4.0743,26.902
21.5372,71.5005
27.7607,160.1808
16.5044,42.2065
36.0496,480.4697
32.2242,324.2059
16.7076,34.6618
37.7681,564.4706
