Height_cm,Weight_kg,Gender
176.9,84.7,Male
159.4,64.4,Female
163.6,80.6,Female
161.8,55.3,Female
164.3,61.7,Male
151.7,44.5,Female
161.2,59.3,Female
165.4,75.9,Female
168.9,62.5,Male
178.0,82.3,Male
179.7,87.1,Male
175.1,92.9,Male
182.7,97.7,Male
152.8,51.5,Female
173.7,93.9,Male
168.2,77.2,Female
189.1,97.0,Male
157.8,52.2,Female
177.1,85.3,Male
193.4,93.7,Male
180.2,72.5,Male
177.1,86.8,Male
168.6,75.2,Male
174.6,73.9,Female
168.1,72.0,Male
157.3,63.0,Female
159.3,53.4,Female
168.7,68.9,Male
157.6,62.0,Female
176.7,81.0,Male
161.8,57.0,Female
160.7,73.0,Female
158.6,60.0,Female
170.1,69.4,Female
166.5,77.0,Female
155.3,53.0,Female
149.1,47.8,Female
183.4,83.5,Male
165.9,74.6,Male
185.6,89.8,Male
172.8,89.8,Male
164.7,79.2,Female
156.3,68.4,Female
176.6,73.3,Male
152.4,51.0,Female
180.5,89.7,Male
169.1,80.9,Male
176.0,83.1,Male
169.9,65.7,Male
164.2,83.3,Male
156.4,68.7,Female
176.1,82.2,Male
172.6,72.3,Male
155.7,51.9,Female
163.7,73.5,Female
168.2,78.7,Female
159.7,54.3,Female
173.0,92.7,Male
173.3,80.0,Male
167.7,67.6,Female
169.4,72.2,Female
163.6,57.5,Female
173.9,90.1,Male
179.2,99.0,Male
187.1,97.4,Male
167.6,70.7,Male
182.3,82.9,Male
175.5,95.6,Male
194.8,87.0,Male
171.7,73.9,Female
153.4,47.5,Female
171.5,83.4,Male
170.3,80.9,Male
170.1,58.0,Male
162.9,70.2,Female
168.0,63.5,Female
176.1,81.3,Male
178.2,82.8,Male
179.8,89.4,Male
149.9,57.2,Female
183.2,88.6,Male
162.5,56.2,Female
174.4,75.0,Male
170.3,76.1,Female
167.0,68.8,Female
191.0,102.5,Male
161.3,63.2,Female
162.2,69.0,Female
167.0,74.6,Female
174.9,82.1,Male
166.6,74.5,Female
185.1,71.3,Male
164.0,61.2,Female
173.3,66.6,Female
162.4,65.3,Female
157.8,66.4,Female
163.5,61.1,Male
160.6,77.5,Female
159.0,67.4,Female
172.4,72.6,Male
180.1,81.3,Male
169.5,58.7,Female
185.4,91.8,Male
168.7,70.7,Female
174.0,71.9,Male
166.9,70.3,Female
184.4,89.7,Male
160.5,66.5,Female
160.5,68.8,Female
172.9,82.9,Female
175.6,81.5,Male
183.7,85.7,Male
160.7,60.2,Female
170.0,69.3,Female
164.9,72.5,Female
153.7,56.4,Female
170.5,86.9,Male
161.7,66.0,Female
183.1,85.7,Male
170.2,79.0,Male
170.9,71.1,Male
178.5,80.9,Male
178.5,82.3,Male
165.8,78.4,Male
178.2,90.7,Male
162.6,53.0,Male
178.5,72.7,Male
168.9,71.3,Male
166.7,66.5,Female
166.9,65.9,Female
145.7,59.5,Female
169.8,79.8,Male
180.6,84.1,Male
177.4,76.1,Male
173.2,74.2,Male
163.2,61.5,Female
178.5,80.7,Male
177.2,84.9,Male
174.9,67.9,Male
164.3,77.0,Female
169.6,70.5,Male
160.9,67.4,Male
161.7,67.8,Female
186.1,90.5,Male
164.0,63.9,Female
170.2,67.2,Male
166.8,77.1,Female
179.7,72.6,Male
167.9,76.0,Male
169.1,72.1,Female
159.3,60.2,Female
167.1,71.9,Female
158.7,59.0,Female
166.9,86.7,Male
166.7,75.2,Female
177.2,81.9,Male
177.8,97.8,Male
173.1,63.3,Male
197.5,106.3,Male
155.5,67.7,Female
152.2,58.4,Female
164.2,59.5,Female
161.6,64.9,Female
164.3,59.4,Female
167.7,69.4,Male
165.8,80.9,Male
156.1,51.6,Female
165.7,62.7,Male
175.0,83.6,Male
180.3,78.7,Male
167.4,75.2,Female
183.1,85.7,Male
164.0,71.6,Female
162.7,68.9,Male
163.1,72.8,Female
153.4,63.4,Female
178.8,93.1,Male
160.5,64.2,Female
160.5,78.8,Female
175.2,81.0,Male
165.5,62.9,Male
173.5,78.6,Male
176.8,87.4,Male
164.6,50.2,Female
156.2,66.3,Female
168.6,75.5,Male
169.0,70.6,Male
150.0,56.6,Female
157.0,62.3,Female
178.0,81.8,Male
162.5,63.7,Female
170.4,74.4,Male
175.9,98.1,Male
180.5,83.0,Male
181.5,93.7,Male
158.6,60.9,Female
167.9,74.5,Female
146.4,60.3,Female
166.6,56.8,Male
178.4,74.6,Male
157.4,69.5,Female
172.8,71.9,Female
169.6,72.2,Female
165.8,69.5,Female
180.6,85.5,Male
182.9,82.7,Male
174.5,87.1,Male
164.9,70.3,Female
167.3,72.6,Male
167.6,72.1,Female
174.3,77.6,Male
168.7,62.6,Male
149.4,59.1,Female
185.4,91.2,Male
163.7,67.7,Female
181.9,104.4,Male
162.9,76.0,Female
179.7,82.0,Male
172.7,69.2,Female
160.7,56.6,Female
162.7,74.9,Female
167.9,60.5,Female
176.1,80.2,Male
164.0,61.0,Female
175.1,75.9,Male
178.1,78.9,Male
166.1,58.4,Female
155.4,59.4,Female
165.5,72.3,Female
154.0,46.1,Female
169.4,67.7,Female
178.2,80.4,Female
176.9,72.8,Male
167.0,69.5,Female
163.0,67.3,Female
159.1,45.1,Female
157.9,68.5,Female
170.3,66.1,Female
164.6,74.6,Female
177.4,76.9,Male
172.8,66.5,Male
151.6,53.3,Female
166.1,55.5,Female
176.0,71.5,Male
167.0,71.6,Male
164.3,78.5,Male
179.6,79.4,Male
166.8,73.1,Female
166.9,66.8,Female
166.5,63.3,Female
175.3,68.4,Male
181.3,84.1,Male
160.2,69.7,Female
160.8,58.7,Male
170.8,55.6,Female
158.2,63.4,Female
169.5,76.2,Female
153.5,32.8,Female
178.8,93.3,Male
167.4,65.5,Female
157.7,56.8,Female
157.0,52.2,Female
153.1,67.1,Female
173.0,73.4,Male
169.9,68.0,Male
168.9,73.7,Male
177.9,87.9,Male
152.8,56.8,Female
166.0,73.7,Female
154.2,58.5,Female
148.2,54.7,Female
166.5,68.9,Female
175.1,75.7,Male
156.6,65.9,Female
162.7,69.5,Female
153.5,49.5,Female
174.9,85.6,Male
159.4,49.8,Female
170.6,62.1,Male
159.3,67.1,Female
169.2,73.4,Female
179.2,76.0,Male
179.8,89.9,Male
193.1,95.5,Male
163.4,62.4,Female
152.0,68.8,Female
155.2,65.3,Female
164.0,70.8,Female
164.2,71.0,Female
174.5,78.4,Male
173.0,75.1,Male
183.2,94.3,Male
161.2,62.0,Female
169.9,76.9,Male
162.6,71.3,Female
175.4,82.7,Male
165.5,80.6,Male
162.4,65.4,Female
163.8,74.0,Male
167.4,73.8,Male
169.0,68.1,Female
162.8,61.8,Male
171.7,78.6,Male
173.0,64.7,Female
151.8,62.7,Female
189.5,85.9,Male
168.5,59.5,Female
165.5,60.1,Female
155.9,54.3,Female
167.2,74.1,Male
162.3,62.8,Female
175.5,80.6,Male
165.7,72.9,Male
156.7,60.4,Female
176.1,85.9,Male
185.3,92.1,Male
151.0,69.6,Female
163.6,70.7,Female
177.9,74.3,Male
175.4,70.6,Male
158.8,60.6,Female
174.6,76.5,Male
158.5,75.3,Female
163.1,61.4,Female
172.3,90.7,Male
159.3,74.8,Female
176.0,77.6,Male
154.5,58.2,Female
162.0,87.0,Male
162.7,74.6,Female
169.7,84.3,Male
162.6,59.0,Female
167.4,66.7,Female
183.5,74.0,Male
175.9,76.5,Male
154.4,58.8,Male
185.4,96.0,Male
183.3,84.7,Male
177.7,83.5,Male
181.7,95.1,Male
167.3,67.3,Female
164.9,76.7,Female
157.7,52.6,Female
171.0,79.9,Male
175.2,68.8,Male
165.3,64.9,Female
180.1,75.9,Male
170.0,69.4,Female
155.5,67.4,Female
171.1,71.5,Male
154.0,55.9,Female
172.2,70.8,Male
195.6,94.0,Male
164.4,53.7,Female
157.7,55.4,Female
175.6,77.7,Male
182.1,85.6,Male
151.4,68.6,Male
177.3,90.5,Male
167.3,69.1,Male
166.0,77.9,Male
179.3,84.3,Male
143.7,46.2,Female
160.9,56.7,Male
182.6,87.6,Male
158.9,58.1,Female
153.5,57.3,Female
161.8,69.5,Female
176.2,76.9,Male
163.8,75.4,Female
161.5,79.0,Female
164.8,69.1,Female
167.8,83.5,Male
167.4,72.8,Male
178.0,82.0,Male
167.9,65.6,Female
164.9,73.8,Female
174.6,80.0,Male
155.7,51.9,Female
166.9,53.1,Female
163.0,67.5,Female
158.3,59.8,Female
168.6,66.5,Female
177.2,81.7,Male
181.7,93.1,Male
164.3,77.2,Male
154.2,56.5,Female
167.6,71.9,Male
179.7,87.1,Male
183.9,91.5,Male
178.6,89.6,Male
181.3,84.9,Male
165.5,66.7,Female
181.0,92.6,Male
165.6,78.2,Female
169.9,59.8,Female
164.5,68.6,Female
188.0,94.4,Male
168.2,73.9,Female
177.7,80.0,Male
180.7,86.4,Male
182.4,88.0,Male
166.5,63.3,Male
163.4,69.1,Female
162.2,68.3,Female
169.7,71.0,Female
171.0,76.2,Male
163.3,67.3,Female
176.4,79.6,Male
158.4,58.2,Female
175.4,80.9,Male
175.9,81.0,Male
175.1,73.3,Male
171.9,67.0,Male
167.7,63.6,Male
157.8,74.0,Female
163.0,53.8,Female
165.1,74.6,Female
163.4,72.8,Female
158.0,45.7,Female
178.7,83.5,Male
160.4,66.7,Female
163.3,77.0,Female
167.9,65.7,Female
153.5,48.4,Female
168.2,73.3,Female
160.1,69.4,Female
158.4,61.0,Female
169.9,75.0,Female
152.4,51.6,Female
150.2,55.1,Female
150.7,55.9,Female
169.7,75.0,Female
159.8,71.5,Female
164.6,67.4,Female
184.9,90.2,Male
165.5,58.8,Female
170.7,82.3,Male
166.5,70.0,Female
164.2,64.4,Female
163.0,80.5,Female
173.6,74.1,Male
165.8,71.1,Female
151.6,47.3,Female
157.4,69.6,Female
170.3,81.5,Female
173.5,83.6,Female
176.4,77.2,Male
169.1,76.4,Male
153.4,53.7,Female
170.7,62.1,Female
152.2,55.9,Female
168.5,65.0,Male
149.7,47.1,Female
174.9,78.9,Male
165.4,65.9,Female
168.4,68.5,Female
180.1,83.6,Male
161.4,59.0,Female
181.4,81.2,Male
169.2,71.1,Male
179.0,85.6,Male
179.6,76.9,Male
161.3,77.6,Female
162.5,62.1,Female
171.7,65.3,Female
168.5,64.1,Female
158.1,71.9,Female
191.2,89.4,Male
177.6,87.7,Male
160.3,62.2,Female
187.8,89.2,Male
162.7,71.2,Male
160.5,64.3,Female
159.7,78.8,Female
157.5,60.7,Female
183.1,96.4,Male
165.8,68.2,Male
163.3,66.8,Female
156.0,77.5,Female
149.9,55.9,Female
152.5,56.2,Female
184.3,90.1,Male
159.5,59.8,Female
159.6,69.4,Female
172.5,74.1,Male
167.9,69.0,Male
162.1,61.0,Female
155.1,69.1,Female
172.9,84.4,Male
158.1,62.4,Female
186.4,95.5,Male
175.6,75.6,Male
154.9,54.5,Female
171.3,97.0,Male
181.4,95.6,Male
174.0,71.2,Male
184.7,84.1,Male
160.5,44.8,Female
163.8,69.7,Female
184.0,83.4,Male
164.1,65.5,Female
172.8,77.3,Male
181.2,83.8,Male
180.6,81.7,Male
176.7,83.9,Male
164.5,70.9,Female
180.9,77.7,Male
170.6,69.2,Male
172.2,68.4,Male
168.4,54.3,Male
165.1,65.7,Female
182.7,89.4,Male
165.6,71.8,Female
181.6,88.8,Male
179.3,76.1,Male
161.1,69.2,Female
180.0,90.0,Male
167.9,68.6,Female
159.8,61.2,Female
178.9,80.6,Male
175.2,78.5,Female
154.4,69.1,Female
175.4,81.2,Male
165.2,77.6,Female
167.9,68.0,Male
169.6,62.6,Male
169.5,77.3,Male
167.0,83.5,Male
190.1,90.0,Male
173.6,77.0,Male
177.2,83.5,Male
162.4,64.4,Female
172.2,74.7,Male
176.9,81.5,Male
186.1,87.4,Male
171.6,77.3,Male
168.2,72.1,Male
174.4,85.3,Male
154.8,58.6,Female
176.7,81.3,Male
154.6,66.0,Female
155.2,58.4,Female
156.4,53.7,Female
183.0,91.9,Male
184.0,80.1,Male
163.8,54.3,Female
181.7,96.3,Male
177.8,78.2,Male
156.7,69.2,Female
157.7,53.9,Female
158.0,53.5,Female
161.2,63.9,Female
160.0,58.7,Female
170.8,88.0,Female
159.2,63.5,Female
164.6,60.1,Female
155.7,65.3,Female
173.4,80.5,Male
180.9,87.3,Male
172.1,76.2,Male
172.5,59.6,Male
153.6,62.1,Female
159.1,53.2,Female
167.8,60.0,Male
182.5,92.1,Male
164.0,62.0,Male
174.8,79.2,Male
167.8,64.3,Male
159.0,60.6,Male
184.0,80.3,Male
160.9,64.0,Female
155.5,56.9,Female
178.3,83.1,Male
158.9,70.3,Female
161.4,55.1,Female
164.3,68.4,Female
176.0,86.8,Male
155.1,57.4,Female
169.4,81.8,Male
159.2,64.1,Female
168.2,73.7,Male
148.2,54.3,Female
173.0,77.2,Male
187.2,96.2,Male
164.0,60.4,Male
168.2,57.3,Female
173.9,71.5,Male
186.5,89.3,Male
166.4,81.7,Female
169.3,80.1,Male
178.7,80.5,Male
178.7,99.5,Male
173.1,72.8,Male
178.2,92.6,Male
160.4,63.3,Female
167.1,73.1,Female
161.1,64.2,Female
179.1,89.9,Male
161.9,65.6,Female
166.4,63.7,Female
163.7,64.5,Female
163.5,62.1,Male
159.1,53.8,Female
175.6,98.2,Male
162.2,76.7,Female
176.5,95.7,Male
184.9,74.8,Male
154.7,60.5,Female
163.9,64.1,Female
150.1,50.4,Female
167.3,77.8,Male
161.7,60.8,Female
154.1,64.8,Female
174.8,89.5,Male
184.1,96.4,Male
183.7,87.2,Male
164.4,66.9,Female
158.4,58.1,Female
156.5,70.4,Female
177.0,85.4,Male
167.5,81.4,Female
188.3,90.9,Male
161.7,68.4,Female
183.2,82.5,Male
181.5,72.9,Male
172.0,73.3,Female
159.9,69.2,Female
178.6,102.5,Male
176.4,75.7,Male
168.4,62.3,Female
166.7,82.1,Female
162.4,61.1,Female
185.4,101.5,Male
172.8,74.5,Male
187.9,77.4,Male
157.9,70.2,Female
167.8,66.4,Female
173.1,80.3,Male
158.7,55.5,Female
167.8,78.3,Male
154.9,56.2,Female
180.6,90.1,Female
158.4,56.8,Female
159.1,55.5,Female
174.3,83.0,Male
168.6,77.6,Female
180.1,73.4,Male
182.5,96.7,Male
149.6,56.9,Female
161.4,72.3,Female
148.9,57.3,Female
168.0,62.0,Male
165.5,66.1,Female
187.4,92.4,Male
169.2,55.5,Female
177.4,86.6,Male
177.2,76.0,Male
165.3,80.5,Male
155.2,66.6,Female
171.7,75.9,Male
153.8,61.9,Female
162.5,70.9,Female
189.1,101.3,Male
172.0,92.6,Male
156.6,63.8,Female
184.7,87.3,Male
183.9,90.9,Male
179.9,83.6,Male
163.1,78.0,Female
159.9,65.0,Female
177.3,82.1,Male
179.2,69.1,Male
157.4,43.1,Female
169.1,89.5,Male
168.2,73.9,Female
161.1,54.7,Female
150.0,50.2,Female
162.3,70.8,Female
162.0,65.8,Female
167.7,62.5,Female
172.9,79.3,Male
180.3,88.9,Male
166.1,78.2,Female
169.2,71.3,Female
192.7,93.0,Male
163.3,44.1,Female
164.1,63.4,Female
157.0,51.6,Female
166.0,63.8,Female
168.7,68.9,Female
158.6,64.9,Female
167.0,63.7,Male
172.8,84.4,Male
159.7,78.1,Male
162.5,69.9,Female
180.1,92.2,Male
154.0,54.4,Female
158.0,65.9,Female
181.2,82.5,Male
181.3,79.2,Male
165.2,71.0,Female
168.5,66.6,Female
160.0,72.7,Female
164.5,65.9,Female
165.4,80.1,Male
174.5,90.8,Female
174.0,63.9,Male
172.2,79.3,Male
155.6,59.3,Female
178.7,68.3,Male
172.0,70.7,Male
178.1,76.9,Male
181.4,89.7,Male
163.7,70.5,Male
156.2,51.6,Female
178.9,78.9,Male
167.5,73.6,Female
153.4,61.0,Female
166.7,86.8,Male
166.3,59.9,Female
165.7,67.0,Female
154.8,64.2,Female
165.2,62.8,Female
160.8,76.1,Female
167.8,65.6,Male
168.7,92.1,Male
161.7,66.3,Female
167.2,66.4,Female
161.6,60.0,Female
166.8,79.6,Female
156.8,68.3,Female
166.2,74.4,Female
179.1,78.9,Male
153.3,54.4,Female
174.4,77.8,Male
163.6,68.3,Female
167.2,56.5,Female
153.5,51.8,Female
165.6,65.4,Female
174.4,69.3,Male
172.5,71.6,Male
175.4,76.7,Male
177.1,101.5,Male
156.0,64.1,Female
155.8,51.9,Female
178.0,90.0,Male
177.7,85.4,Male
176.7,87.1,Male
168.0,75.0,Female
164.9,69.7,Female
175.0,80.6,Male
168.7,77.8,Male
158.2,57.2,Female
170.3,72.0,Female
158.3,62.5,Female
170.0,67.2,Male
168.4,66.4,Male
172.8,85.0,Male
176.2,89.1,Male
162.7,67.0,Male
158.9,61.3,Female
157.3,46.2,Female
154.9,63.2,Female
186.3,85.9,Male
165.3,69.6,Female
167.0,75.3,Male
177.5,78.8,Male
157.5,74.1,Female
159.2,65.4,Female
161.0,66.6,Female
150.4,48.1,Female
171.2,69.1,Male
170.2,87.4,Male
162.7,58.2,Female
155.5,54.3,Female
168.4,82.7,Male
181.9,92.6,Male
156.1,68.2,Female
171.5,77.5,Female
165.2,75.0,Male
168.7,82.1,Male
169.4,66.2,Male
168.8,70.2,Female
176.9,82.2,Male
173.4,75.9,Male
189.1,88.2,Male
167.1,69.8,Female
179.9,79.0,Male
161.9,64.0,Female
174.3,77.6,Male
173.7,86.2,Male
166.5,73.7,Female
158.5,72.3,Female
162.0,55.6,Female
164.5,61.7,Female
165.8,68.6,Female
159.1,62.6,Female
157.6,61.5,Female
179.3,74.5,Male
177.5,88.2,Female
173.5,62.3,Male
154.0,51.8,Female
155.5,66.1,Female
175.2,88.6,Male
158.9,58.9,Female
181.7,85.6,Male
180.8,96.0,Male
168.2,75.5,Male
169.3,75.4,Male
169.6,76.7,Female
172.6,65.3,Male
174.4,88.1,Male
176.5,84.1,Male
170.6,72.3,Female
162.4,65.2,Female
161.9,67.4,Female
177.6,86.3,Female
162.4,61.8,Female
163.6,64.5,Female
166.4,68.3,Female
171.7,73.9,Female
183.8,92.1,Male
170.8,84.0,Male
159.6,67.4,Female
155.9,64.9,Female
173.9,72.4,Male
170.9,92.4,Male
171.6,66.1,Male
189.7,97.8,Male
171.9,76.2,Male
170.8,74.1,Female
154.0,45.0,Female
165.6,74.3,Female
170.0,71.1,Female
178.3,66.4,Male
179.6,81.4,Male
167.2,67.2,Female
154.9,61.2,Female
165.0,59.4,Female
163.7,55.7,Female
155.5,49.9,Female
170.5,76.7,Male
160.6,58.8,Male
159.0,55.3,Female
173.9,81.9,Male
153.1,49.9,Female
149.1,43.4,Female
177.7,99.2,Male
183.3,90.3,Male
172.7,75.9,Male
168.3,62.9,Male
187.4,86.2,Male
170.3,73.4,Female
174.7,74.1,Male
172.1,83.2,Female
158.6,63.2,Female
186.3,92.8,Male
160.5,68.5,Female
184.6,88.4,Male
165.4,69.4,Male
180.7,100.1,Male
162.0,74.8,Male
165.2,57.2,Female
169.7,70.2,Female
157.6,53.9,Female
168.6,63.8,Male
151.1,61.3,Female
169.5,64.0,Female
167.0,64.2,Female
173.8,83.7,Male
162.8,77.4,Male
148.8,47.7,Female
162.7,72.1,Female
178.4,92.9,Male
173.2,67.5,Male
163.2,67.8,Female
162.4,68.3,Female
176.7,83.1,Male
187.8,85.7,Male
178.6,73.2,Male
164.7,70.4,Female
168.4,68.9,Male
164.2,71.9,Female
162.0,54.5,Female
168.0,70.7,Male
171.6,66.2,Male
195.4,96.1,Male
165.2,85.9,Male
183.3,90.6,Male
167.1,67.1,Female
160.7,57.1,Female
160.2,68.5,Female
167.1,74.5,Female
163.5,65.1,Female
159.6,74.0,Female
182.4,85.7,Male
171.6,74.6,Male
170.2,84.0,Female
172.4,81.2,Male
157.0,70.8,Female
177.8,73.7,Male
179.4,80.6,Male
157.2,54.9,Female
187.1,89.2,Male
183.3,81.2,Male
160.1,62.5,Female
167.8,64.1,Male
169.5,85.9,Male
165.2,60.2,Female
175.3,79.4,Male
176.2,71.7,Male
151.2,50.2,Female
166.1,67.3,Female
165.8,64.1,Male
173.3,83.9,Male
162.6,75.6,Female
152.7,53.3,Female
170.5,68.3,Male
168.2,70.2,Male
163.4,72.0,Female
155.6,58.8,Female
176.4,72.1,Male
160.7,74.3,Female
176.7,96.5,Male
168.7,71.3,Male
173.0,67.6,Male
174.9,80.2,Male
170.7,78.7,Female
163.5,70.8,Female
160.8,54.7,Female
180.1,78.0,Male
156.4,65.5,Female
171.3,65.4,Male
160.5,59.1,Female
167.1,74.3,Female
182.4,91.5,Male
170.9,75.9,Male
164.7,68.6,Female
177.7,94.8,Male
164.6,71.5,Female
168.9,70.4,Male
159.0,64.6,Female
151.2,63.7,Female
164.7,67.2,Female
166.6,75.2,Female
175.6,81.7,Male
162.4,74.6,Female
180.8,81.9,Male
156.1,70.4,Female
151.1,64.1,Female
161.9,55.2,Female
176.8,76.1,Male
163.1,52.0,Female
170.3,67.3,Male
168.2,82.3,Female
162.1,63.5,Female
165.4,71.4,Female
172.7,72.6,Female
171.7,90.9,Female
171.5,80.8,Male
164.4,78.5,Male
161.5,73.0,Female
176.0,70.4,Male
185.8,88.2,Male
168.1,71.6,Female
157.2,52.3,Female
162.7,70.6,Female
151.6,57.2,Female
165.1,70.7,Female
175.7,86.3,Male
173.6,69.6,Male
181.6,99.2,Male
174.4,93.0,Male
155.0,62.5,Female
153.0,63.3,Female
160.8,60.1,Female
154.3,61.5,Female
179.3,81.9,Male
183.7,88.1,Male
155.1,46.9,Female
179.8,86.7,Male
165.0,75.6,Female
179.5,76.1,Male
201.8,105.1,Male
168.5,75.5,Female
174.1,76.6,Male
165.6,68.9,Female
173.9,86.1,Male
180.8,95.9,Male
181.4,90.5,Male
159.5,62.3,Female
181.2,83.2,Male
157.9,73.4,Female
154.3,64.0,Female
177.8,86.2,Male
168.2,67.7,Male
177.1,82.3,Male
154.7,51.4,Female
164.4,68.5,Female
159.9,62.7,Female
188.0,93.8,Male
180.8,78.0,Male
156.3,70.3,Female
171.0,83.8,Male
176.5,64.2,Male
169.8,54.0,Male
164.1,67.5,Female
166.2,72.1,Female
168.9,73.8,Male
182.7,77.3,Male
169.8,76.3,Female
169.1,70.7,Female
157.1,67.5,Female
170.2,70.3,Male
156.1,52.8,Female
164.9,55.8,Female
153.2,50.1,Female
173.1,69.1,Male
181.0,73.1,Male
158.0,63.8,Female
166.2,67.3,Male
165.8,62.8,Male
184.4,89.6,Male
159.6,62.9,Female
169.9,76.6,Male
179.6,83.3,Male
166.5,76.9,Female
189.3,95.3,Male
174.1,81.8,Female
161.9,58.5,Female
172.5,80.1,Male
174.1,73.6,Male
169.1,64.2,Male
163.8,69.1,Female
167.0,67.7,Male
144.7,54.2,Female
157.8,61.0,Female
163.1,76.0,Female
157.6,52.8,Female
175.6,88.5,Male
179.6,100.8,Male
174.5,75.2,Female
167.6,76.0,Male
156.3,70.2,Female
162.8,77.5,Male
165.5,67.9,Female
167.3,74.5,Female
174.8,69.4,Male
172.2,65.2,Male
182.7,82.0,Male
167.7,69.9,Female
157.6,56.6,Female
158.4,75.7,Female
171.8,73.8,Male
161.2,65.7,Female
160.0,56.1,Female
186.5,94.7,Male
163.2,67.9,Female
164.3,70.0,Female
172.7,82.5,Male
176.5,87.4,Male
168.8,71.5,Male
183.1,95.6,Male
163.3,77.7,Male
171.5,78.4,Male
162.6,66.2,Female
171.6,83.4,Male
163.8,87.4,Female
155.2,55.5,Female
168.2,82.9,Male
187.2,99.2,Male
180.6,68.1,Male
176.8,81.7,Male
175.3,82.2,Male
169.8,69.5,Male
177.4,87.5,Male
175.7,77.4,Male
167.8,77.2,Male
189.6,87.1,Male
164.6,71.8,Female
159.9,60.8,Female
169.9,66.0,Female
174.7,84.0,Male
164.5,55.5,Female
159.7,54.0,Female
153.1,58.8,Female
169.7,76.1,Male
180.0,85.3,Male
167.3,82.1,Male
179.2,84.2,Male
173.7,77.1,Male
154.5,66.8,Female
178.2,71.9,Female
155.0,57.3,Female
175.9,85.3,Male
176.0,88.1,Male
156.5,59.5,Female
159.5,76.9,Female
160.7,67.9,Female
165.3,75.0,Female
159.9,80.7,Female
162.6,80.3,Male
179.0,75.6,Male
179.5,87.9,Male
174.5,72.6,Male
163.7,72.3,Female
164.4,64.7,Female
168.3,68.1,Female
180.0,86.9,Male
165.5,70.6,Female
175.5,82.5,Male
160.2,60.6,Male
189.8,75.9,Male
169.7,89.1,Male
156.5,63.7,Female
179.1,80.2,Male
174.5,78.5,Male
161.2,61.5,Male
158.8,66.0,Female
177.8,91.6,Male
165.5,70.2,Female
167.1,66.2,Female
175.0,83.5,Female
162.1,78.6,Female
164.9,85.9,Male
181.8,83.1,Male
173.9,77.8,Male
159.0,58.6,Female
166.7,80.3,Male
162.6,68.1,Female
151.9,48.6,Female
176.9,81.0,Male
165.8,70.8,Female
174.3,85.5,Male
172.5,64.8,Male
162.5,71.1,Male
163.5,67.9,Female
163.5,69.4,Female
159.3,71.6,Female
172.4,73.6,Female
166.3,65.7,Female
167.0,79.4,Male
173.1,82.7,Male
165.1,70.6,Male
153.2,48.1,Female
175.6,81.1,Male
168.5,75.9,Female
179.3,85.2,Male
181.4,94.2,Male
161.4,65.4,Female
178.9,82.1,Male
172.5,83.9,Male
159.1,60.0,Female
175.2,77.4,Male
173.0,81.3,Male
178.8,93.2,Male
175.5,95.3,Male
175.2,61.0,Male
168.6,72.7,Male
155.5,60.3,Female
192.9,99.6,Male
183.1,76.9,Male
167.6,77.6,Female
169.6,75.6,Female
156.2,65.3,Female
182.2,84.7,Male
170.4,70.3,Male
178.6,81.2,Male
183.4,77.9,Male
169.7,59.4,Male
168.1,66.7,Female
152.1,55.6,Female
173.5,79.4,Male
169.2,77.7,Male
157.9,67.4,Female
159.8,65.2,Female
162.7,58.8,Female
154.0,53.9,Female
157.6,62.6,Female
177.8,81.0,Male
151.6,53.7,Female
169.3,62.7,Male
175.5,82.1,Male
165.4,75.9,Female
190.2,92.7,Male
181.3,75.2,Male
171.6,69.8,Female
186.5,96.5,Male
153.2,50.1,Female
175.0,94.6,Male
171.1,71.5,Male
173.9,82.6,Male
174.3,96.1,Male
163.5,72.5,Female
163.6,51.8,Female
178.8,85.3,Male
171.3,70.3,Male
168.8,75.0,Male
179.6,82.9,Male
172.7,83.3,Male
192.2,94.2,Male
163.2,76.1,Female
170.8,70.4,Male
168.4,86.6,Male
159.0,67.9,Female
162.4,68.5,Male
167.3,70.6,Female
162.1,64.6,Female
178.0,84.4,Male
178.7,74.6,Male
187.0,85.6,Male
180.0,83.6,Male
166.0,63.8,Female
177.5,70.9,Male
167.6,74.7,Male
177.1,71.1,Male
177.0,91.5,Male
179.8,98.3,Male
170.4,71.7,Female
154.1,53.4,Female
161.5,67.8,Male
159.6,52.2,Female
162.8,71.1,Female
164.0,53.1,Female
179.5,61.3,Male
168.0,70.0,Female
172.1,89.9,Male
166.6,64.8,Female
177.9,88.5,Male
159.0,58.4,Female
164.3,66.7,Female
162.7,63.2,Female
188.9,106.4,Male
175.2,79.1,Male
165.9,70.0,Male
181.3,93.6,Male
168.8,84.0,Female
172.7,72.6,Female
169.4,73.1,Male
159.0,59.7,Female
162.8,60.6,Female
170.6,81.6,Male
162.8,62.7,Female
169.6,81.3,Male
174.2,70.6,Female
179.0,85.3,Male
163.3,76.6,Female
171.0,75.5,Male
165.7,58.7,Female
174.8,83.1,Male
183.3,88.8,Male
144.6,52.5,Female
163.8,57.1,Female
176.0,81.5,Male
173.4,78.0,Male
156.9,70.2,Female
170.6,63.2,Female
170.0,72.6,Male
165.3,81.1,Female
153.5,69.2,Female
182.1,80.4,Male
157.3,56.0,Female
168.1,66.4,Female
170.2,71.6,Male
169.4,66.1,Female
161.6,64.4,Female
168.8,70.0,Female
172.5,72.7,Male
180.5,72.9,Male
151.1,52.8,Female
